exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,cod_interno
2019,Prefeitura Municipal de Rio Preto - MG,3155900,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,28436.05,5467,17
2019,Prefeitura Municipal de Rio Vermelho - MG,3156007,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,86517.1,12957,17
2019,Prefeitura Municipal de Rio Vermelho - MG,3156007,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,83588.75,12957,17
2019,Prefeitura Municipal de Rio Vermelho - MG,3156007,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,72423.21,12957,17
2019,Prefeitura Municipal de Rio Vermelho - MG,3156007,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2928.35,12957,17
2019,Prefeitura Municipal de Rio Vermelho - MG,3156007,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,11165.54,12957,17
2019,Prefeitura Municipal de Rodeiro - MG,3156304,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1099494.96,7991,17
2019,Prefeitura Municipal de Rodeiro - MG,3156304,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1051124.77,7991,17
2019,Prefeitura Municipal de Rodeiro - MG,3156304,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1051124.77,7991,17
2019,Prefeitura Municipal de Rodeiro - MG,3156304,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,48370.19,7991,17
2019,Prefeitura Municipal de Romaria - MG,3156403,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,569327.59,3547,17
2019,Prefeitura Municipal de Romaria - MG,3156403,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,569327.59,3547,17
2019,Prefeitura Municipal de Romaria - MG,3156403,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,501890.64,3547,17
2019,Prefeitura Municipal de Romaria - MG,3156403,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,67436.95,3547,17
2019,Prefeitura Municipal de Rosário da Limeira - MG,3156452,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,102270.08,4566,17
2019,Prefeitura Municipal de Rosário da Limeira - MG,3156452,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,100820.08,4566,17
2019,Prefeitura Municipal de Rosário da Limeira - MG,3156452,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,98462.98,4566,17
2019,Prefeitura Municipal de Rosário da Limeira - MG,3156452,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,1450,4566,17
2019,Prefeitura Municipal de Rosário da Limeira - MG,3156452,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,2357.1,4566,17
2019,Prefeitura Municipal de Rubelita - MG,3156502,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,110932.33,6198,17
2019,Prefeitura Municipal de Rubelita - MG,3156502,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,108432.39,6198,17
2019,Prefeitura Municipal de Rubelita - MG,3156502,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,92424.69,6198,17
2019,Prefeitura Municipal de Rubelita - MG,3156502,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2499.94,6198,17
2019,Prefeitura Municipal de Rubelita - MG,3156502,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,16007.7,6198,17
2019,Prefeitura Municipal de Rubim - MG,3156601,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,7593,10226,17
2019,Prefeitura Municipal de Rubim - MG,3156601,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,7593,10226,17
2019,Prefeitura Municipal de Rubim - MG,3156601,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,7593,10226,17
2019,Prefeitura Municipal de Sabinópolis - MG,3156809,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1776945.39,15525,17
2019,Prefeitura Municipal de Sabinópolis - MG,3156809,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1758626.64,15525,17
2019,Prefeitura Municipal de Sabinópolis - MG,3156809,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1714323.49,15525,17
2019,Prefeitura Municipal de Sabinópolis - MG,3156809,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,18318.75,15525,17
2019,Prefeitura Municipal de Sabinópolis - MG,3156809,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,44303.15,15525,17
2019,Prefeitura Municipal de Sacramento - MG,3156908,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,5496876.03,25989,17
2019,Prefeitura Municipal de Sacramento - MG,3156908,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,5402803.74,25989,17
2019,Prefeitura Municipal de Sacramento - MG,3156908,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,5222499.28,25989,17
2019,Prefeitura Municipal de Sacramento - MG,3156908,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,94072.29,25989,17
2019,Prefeitura Municipal de Sacramento - MG,3156908,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,180304.46,25989,17
2019,Prefeitura Municipal de Salinas - MG,3157005,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,324035.92,41349,17
2019,Prefeitura Municipal de Salinas - MG,3157005,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,317546.38,41349,17
2019,Prefeitura Municipal de Salinas - MG,3157005,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,300238.58,41349,17
2019,Prefeitura Municipal de Salinas - MG,3157005,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,6489.54,41349,17
2019,Prefeitura Municipal de Salinas - MG,3157005,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,17307.8,41349,17
2019,Prefeitura Municipal de Salto da Divisa - MG,3157104,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,68272.56,7007,17
2019,Prefeitura Municipal de Salto da Divisa - MG,3157104,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,68272.56,7007,17
2019,Prefeitura Municipal de Salto da Divisa - MG,3157104,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,65845.44,7007,17
2019,Prefeitura Municipal de Salto da Divisa - MG,3157104,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,2427.12,7007,17
2019,Prefeitura Municipal de Santa Bárbara - MG,3157203,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,4732757.05,30807,17
2019,Prefeitura Municipal de Santa Bárbara - MG,3157203,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,4512780.77,30807,17
2019,Prefeitura Municipal de Santa Bárbara - MG,3157203,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,4398602.87,30807,17
2019,Prefeitura Municipal de Santa Bárbara - MG,3157203,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,219976.28,30807,17
2019,Prefeitura Municipal de Santa Bárbara - MG,3157203,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,114177.9,30807,17
2019,Prefeitura Municipal de Santa Bárbara do Leste - MG,3157252,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,328259.56,8113,17
2019,Prefeitura Municipal de Santa Bárbara do Leste - MG,3157252,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,328259.56,8113,17
2019,Prefeitura Municipal de Santa Bárbara do Leste - MG,3157252,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,328259.56,8113,17
2019,Prefeitura Municipal de Santa Bárbara do Monte Verde - MG,3157278,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,55784.32,3117,17
2019,Prefeitura Municipal de Santa Bárbara do Monte Verde - MG,3157278,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,55784.32,3117,17
2019,Prefeitura Municipal de Santa Bárbara do Monte Verde - MG,3157278,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,50948.66,3117,17
2019,Prefeitura Municipal de Santa Bárbara do Monte Verde - MG,3157278,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,4835.66,3117,17
2019,Prefeitura Municipal de Santa Bárbara do Tugúrio - MG,3157302,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,85694.68,4454,17
2019,Prefeitura Municipal de Santa Bárbara do Tugúrio - MG,3157302,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,82930.64,4454,17
2019,Prefeitura Municipal de Santa Bárbara do Tugúrio - MG,3157302,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,75926.35,4454,17
2019,Prefeitura Municipal de Santa Bárbara do Tugúrio - MG,3157302,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2764.04,4454,17
2019,Prefeitura Municipal de Santa Bárbara do Tugúrio - MG,3157302,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,7004.29,4454,17
2019,Prefeitura Municipal de Santa Cruz de Minas - MG,3157336,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,886419.97,8541,17
2019,Prefeitura Municipal de Santa Cruz de Minas - MG,3157336,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,842409.33,8541,17
2019,Prefeitura Municipal de Santa Cruz de Minas - MG,3157336,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,752051.43,8541,17
2019,Prefeitura Municipal de Santa Cruz de Minas - MG,3157336,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,44010.64,8541,17
2019,Prefeitura Municipal de Santa Cruz de Minas - MG,3157336,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,90357.9,8541,17
2019,Prefeitura Municipal de Santa Cruz de Salinas - MG,3157377,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,318121.97,4177,17
2019,Prefeitura Municipal de Santa Cruz de Salinas - MG,3157377,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,318121.97,4177,17
2019,Prefeitura Municipal de Santa Cruz de Salinas - MG,3157377,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,314641.97,4177,17
2019,Prefeitura Municipal de Santa Cruz de Salinas - MG,3157377,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,3480,4177,17
2019,Prefeitura Municipal de Santa Cruz do Escalvado - MG,3157401,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,21049.99,4793,17
2019,Prefeitura Municipal de Santa Cruz do Escalvado - MG,3157401,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,21049.99,4793,17
2019,Prefeitura Municipal de Santa Cruz do Escalvado - MG,3157401,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,21049.99,4793,17
2019,Prefeitura Municipal de Santa Fé de Minas - MG,3157609,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,49979.5,3866,17
2019,Prefeitura Municipal de Santa Fé de Minas - MG,3157609,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,49777.82,3866,17
2019,Prefeitura Municipal de Santa Fé de Minas - MG,3157609,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,49572.81,3866,17
2019,Prefeitura Municipal de Santa Fé de Minas - MG,3157609,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,201.68,3866,17
2019,Prefeitura Municipal de Santa Fé de Minas - MG,3157609,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,205.01,3866,17
2019,Prefeitura Municipal de Santa Juliana - MG,3157708,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,753554.15,13743,17
2019,Prefeitura Municipal de Santa Juliana - MG,3157708,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,746379.59,13743,17
2019,Prefeitura Municipal de Santa Juliana - MG,3157708,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,739767.99,13743,17
2019,Prefeitura Municipal de Santa Juliana - MG,3157708,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,7174.56,13743,17
2019,Prefeitura Municipal de Santa Juliana - MG,3157708,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,6611.6,13743,17
2019,Prefeitura Municipal de Santa Maria de Itabira - MG,3158003,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1139457.4,10836,17
2019,Prefeitura Municipal de Santa Maria de Itabira - MG,3158003,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1139457.4,10836,17
2019,Prefeitura Municipal de Santa Maria de Itabira - MG,3158003,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1105705.18,10836,17
2019,Prefeitura Municipal de Santa Maria de Itabira - MG,3158003,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,33752.22,10836,17
2019,Prefeitura Municipal de Santa Maria do Salto - MG,3158102,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,13925.48,5248,17
2019,Prefeitura Municipal de Santa Maria do Salto - MG,3158102,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,13925.48,5248,17
2019,Prefeitura Municipal de Santa Maria do Salto - MG,3158102,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,12908.92,5248,17
2019,Prefeitura Municipal de Santa Maria do Salto - MG,3158102,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,1016.56,5248,17
2019,Prefeitura Municipal de Santa Maria do Suaçuí - MG,3158201,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,11493.96,14620,17
2019,Prefeitura Municipal de Santa Maria do Suaçuí - MG,3158201,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,11493.96,14620,17
2019,Prefeitura Municipal de Santa Maria do Suaçuí - MG,3158201,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,11493.96,14620,17
2019,Prefeitura Municipal de Santana de Cataguases - MG,3158409,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,84266.07,3853,17
2019,Prefeitura Municipal de Santana de Cataguases - MG,3158409,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,84266.07,3853,17
2019,Prefeitura Municipal de Santana de Cataguases - MG,3158409,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,84266.07,3853,17
2019,Prefeitura Municipal de Santana do Deserto - MG,3158607,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,523589.54,3971,17
2019,Prefeitura Municipal de Santana do Deserto - MG,3158607,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,521757.14,3971,17
2019,Prefeitura Municipal de Santana do Deserto - MG,3158607,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,514834.35,3971,17
2019,Prefeitura Municipal de Santana do Garambéu - MG,3158706,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,106153.7,2438,17
2019,Prefeitura Municipal de Santana do Garambéu - MG,3158706,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,106012.68,2438,17
2019,Prefeitura Municipal de Santana do Garambéu - MG,3158706,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,105918.85,2438,17
2019,Prefeitura Municipal de Santana do Jacaré - MG,3158805,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,45514.42,4807,17
2019,Prefeitura Municipal de Santana do Jacaré - MG,3158805,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,45514.42,4807,17
2019,Prefeitura Municipal de Santana do Jacaré - MG,3158805,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,42736.75,4807,17
2019,Prefeitura Municipal de Santana do Jacaré - MG,3158805,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,2777.67,4807,17
2019,Prefeitura Municipal de Santana do Manhuaçu - MG,3158904,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,47440.98,8681,17
2019,Prefeitura Municipal de Santana do Manhuaçu - MG,3158904,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,47440.98,8681,17
2019,Prefeitura Municipal de Santana do Manhuaçu - MG,3158904,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,45554.98,8681,17
2019,Prefeitura Municipal de Santana do Manhuaçu - MG,3158904,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,1886,8681,17
2019,Prefeitura Municipal de Santana do Paraíso - MG,3158953,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,28784.95,33934,17
2019,Prefeitura Municipal de Santana do Paraíso - MG,3158953,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,28784.95,33934,17
2019,Prefeitura Municipal de Santana do Paraíso - MG,3158953,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,28784.95,33934,17
2019,Prefeitura Municipal de Santana do Riacho - MG,3159001,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,396564.31,4274,17
2019,Prefeitura Municipal de Santana do Riacho - MG,3159001,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,314839.04,4274,17
2019,Prefeitura Municipal de Santana do Riacho - MG,3159001,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,306335.75,4274,17
2019,Prefeitura Municipal de Santana do Riacho - MG,3159001,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,81725.27,4274,17
2019,Prefeitura Municipal de Santana do Riacho - MG,3159001,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,8503.29,4274,17
2019,Prefeitura Municipal de Santana dos Montes - MG,3159100,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,125004.5,3789,17
2019,Prefeitura Municipal de Santana dos Montes - MG,3159100,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,123994.5,3789,17
2019,Prefeitura Municipal de Santana dos Montes - MG,3159100,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,77116.5,3789,17
2019,Prefeitura Municipal de Santana dos Montes - MG,3159100,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,1010,3789,17
2019,Prefeitura Municipal de Santana dos Montes - MG,3159100,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,46878,3789,17
2019,Prefeitura Municipal de Santa Rita de Caldas - MG,3159209,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,111687.22,8974,17
2019,Prefeitura Municipal de Santa Rita de Caldas - MG,3159209,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,111687.22,8974,17
2019,Prefeitura Municipal de Santa Rita de Caldas - MG,3159209,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,111687.22,8974,17
2019,Prefeitura Municipal de Santa Rita de Jacutinga - MG,3159308,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,219566.25,4905,17
2019,Prefeitura Municipal de Santa Rita de Jacutinga - MG,3159308,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,219566.25,4905,17
2019,Prefeitura Municipal de Santa Rita de Jacutinga - MG,3159308,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,219566.25,4905,17
2019,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,3159407,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,402499.66,3449,17
2019,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,3159407,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,214391.88,3449,17
2019,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,3159407,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,196305.34,3449,17
2019,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,3159407,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,188107.78,3449,17
2019,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,3159407,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,18086.54,3449,17
2019,Prefeitura Municipal de Santa Rita do Itueto - MG,3159506,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,73230.8,5522,17
2019,Prefeitura Municipal de Santa Rita do Itueto - MG,3159506,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,73230.8,5522,17
